車種名,モデル,グレード,支払総額,年式,走行距離,修復歴,ミッション,排気量,取得日時,取得日,取得時刻,ソースURL,車両URL
M4クーペ,情報なし,コンペティション 赤革ヘッドアップ1オーナー禁煙認定中古車,897万円,2021(R03),1万km,なし,フロアMTモード付8AT,3000CC,2025-06-27T23:39:24.052727,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6167550895/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
M4クーペ,情報なし,コンペティション M xドライブ 4WD 全国2年保証付橙革Harman/Kardon19/20AW,941.2万円,2023(R05),0.7万km,なし,フロアMTモード付8AT,3000CC,2025-06-27T23:39:24.054941,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6092560464/index.html?TRCD=200002&RESTID=CS210610
M4クーペ,情報なし,コンペティション ワンオナ 全周囲カメラ ディスプレイキ―,871.8万円,2021(R03),2万km,なし,フロアMTモード付8AT,3000CC,2025-06-27T23:39:24.057729,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6379324118/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
M4クーペ,情報なし,コンペティション M xドライブ 4WD BMW認定中古車,971.6万円,2021(R03),1.4万km,なし,フロアMTモード付8AT,3000CC,2025-06-27T23:39:24.059906,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6333891704/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
M4クーペ,情報なし,コンペティション ブラックレザ- カ-ボンル-フ シ-トク-ラ-,898.8万円,2021(R03),1万km,なし,フロアMTモード付8AT,3000CC,2025-06-27T23:39:24.062102,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6364800608/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
M4クーペ,情報なし,コンペティション M　xdrive　左ハンドル,989.3万円,2022(R04),2.8万km,なし,フロアMTモード付8AT,3000CC,2025-06-27T23:39:24.064885,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6307968542/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
M4クーペ,情報なし,コンペティション M xドライブ 4WD 認定中古車/デモカー/HDDナビ/本革/ACC/ETC,1098.6万円,2024(R06),0.5万km,なし,フロアMTモード付8AT,3000CC,2025-06-27T23:39:24.067590,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6343200104/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
M4クーペ,情報なし,3.0 左ハンドル　赤革　MT車　360度カメラ,1137.2万円,2023(R05),0.8万km,なし,フロア6MT,3000CC,2025-06-27T23:39:24.069764,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6282072637/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
M4クーペ,情報なし,コンペティション M xドライブ 4WD ハーマン　シートベンチ　オートトランク,961.1万円,2021(R03),1.2万km,なし,フロアMTモード付8AT,3000CC,2025-06-27T23:39:24.071917,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6336768757/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
M4クーペ,情報なし,M DCT ドライブロジック カーボンインテリア　19AW　HUD　Dアシスト,491.5万円,2016(H28),2万km,なし,フロアMTモード付7AT,3000CC,2025-06-27T23:39:24.074522,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6390969162/index.html?TRCD=200002&RESTID=CS210610
M4クーペ,情報なし,M DCT ドライブロジック ドライビングアシスト　メリノレザー　19AW,502.1万円,2017(H29),3.9万km,なし,フロアMTモード付7AT,3000CC,2025-06-27T23:39:24.077161,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6272604467/index.html?TRCD=200002&RESTID=CS210610
M4クーペ,情報なし,M DCT ドライブロジック ホワイトレザー harman/kardon パール白,439.8万円,2016(H28),3.3万km,なし,フロアMTモード付7AT,3000CC,2025-06-27T23:39:24.079931,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6356723721/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
M4クーペ,情報なし,M DCT ドライブロジック アダプティブMサスペンション　黒革シート,384.8万円,2016(H28),4.4万km,なし,フロアMTモード付7AT,3000CC,2025-06-27T23:39:24.082569,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6316191758/index.html?TRCD=200002&RESTID=CS210610
M4クーペ,情報なし,コンペティション M DCT ドライブロジック サキール・オレンジII　カーボンルーフ黒革,606.4万円,2018(H30),1.3万km,なし,フロアMTモード付7AT,3000CC,2025-06-27T23:39:24.085088,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6220445822/index.html?TRCD=200002&RESTID=CS210610
M4クーペ,情報なし,コンペティション M xドライブ 4WD 4WD ACC HUD harman/kardon 全周囲カメラ,888万円,2022(R04),1.1万km,なし,フロアMTモード付8AT,3000CC,2025-06-27T23:39:24.087674,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6309719550/index.html?TRCD=200002&RESTID=CS210610
M4クーペ,情報なし,M DCT ドライブロジック カーボンルーフ クルコン 赤革 ナビBカメラ,434.8万円,2015(H27),4.3万km,なし,フロアMTモード付7AT,3000CC,2025-06-27T23:39:24.090314,2025-06-27,23:39:24,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=BM_S047&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6345225973/index.html?TRCD=200002&RESTID=CS210610
