車種名,モデル,グレード,支払総額,年式,走行距離,修復歴,ミッション,排気量,取得日時,取得日,取得時刻,ソースURL,車両URL
RX,情報なし,500h Fスポーツ パフォーマンス 4WD 赤内装 パノラマルーフ 輻射 全周囲 BSM,798万円,2023(R05),0.5万km,なし,フロアMTモード付6AT,2400CC,2025-06-18T23:31:34.667317,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6386114298/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
RX,情報なし,500h Fスポーツ パフォーマンス 4WD デジタルミラー　SR 全周囲　3眼LED HUD,769万円,2023(R05),1.3万km,なし,フロアMTモード付6AT,2400CC,2025-06-18T23:31:34.670284,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6285512518/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
RX,情報なし,500h Fスポーツ パフォーマンス 4WD ルーフ オレンジキャリパー Dミラー 輻射,818万円,2023(R05),0.4万km,なし,フロアMTモード付6AT,2400CC,2025-06-18T23:31:34.673080,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6327295653/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
RX,情報なし,200t 4WD LSS 純ナビ TV B/Sカメラ LED 18AWドラレコ,309.8万円,2016(H28),4万km,なし,フロアMTモード付6AT,2000CC,2025-06-18T23:31:34.675724,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6251261100/index.html?TRCD=200002&RESTID=CS210610
RX,情報なし,200t 4WD ナビ サンルーフ LEXUSsafety Bカメラ ETC,318万円,2016(H28),4.9万km,なし,フロアMTモード付6AT,2000CC,2025-06-18T23:31:34.685078,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6257786671/index.html?TRCD=200002&RESTID=CS210610
RX,情報なし,450h バージョンL サンルーフ 12.3型ナビ 三眼LED 全周囲,557.8万円,2022(R04),1.5万km,なし,フロアMTモード付CVT,3500CC,2025-06-18T23:31:34.693092,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6277125986/index.html?TRCD=200002&RESTID=CS210610
RX,情報なし,200t バージョンL オプションAW  純正ナビ フルセグ ETC2.0,304.8万円,2017(H29),4.4万km,なし,フロアMTモード付6AT,2000CC,2025-06-18T23:31:34.696345,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6379477579/index.html?TRCD=200002&RESTID=CS210610
RX,情報なし,450h バージョンL 4WD 禁煙車 12型ナビ　衝突軽減　追従走行,334.9万円,2017(H29),4.7万km,なし,フロアMTモード付CVT,3500CC,2025-06-18T23:31:34.699243,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6004974356/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
RX,情報なし,200t 衝突軽減 マクレビ ドラレコ ETC 3眼LED,289.9万円,2016(H28),5.2万km,なし,フロアMTモード付6AT,2000CC,2025-06-18T23:31:34.701959,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6335479565/index.html?TRCD=200002&RESTID=CS210610
RX,情報なし,450h バージョンL 後期型 三眼LED 革温冷席 リアエンタメ HUD,394.8万円,2020(R02),7.9万km,なし,フロアCVT,3500CC,2025-06-18T23:31:34.704617,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6376126070/index.html?TRCD=200002&RESTID=CS210610
RX,情報なし,200t 12.3インチワイドナビ バックカメラ　ETC,289.9万円,2017(H29),6.2万km,なし,フロアMTモード付6AT,2000CC,2025-06-18T23:31:34.707352,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6310611186/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
RX,情報なし,300 ナビ　ETC,426.5万円,2020(R02),2.3万km,なし,フロア6AT,2000CC,2025-06-18T23:31:34.709624,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6348244411/index.html?TRCD=200002&RESTID=CS210610
RX,情報なし,500h Fスポーツ パフォーマンス 4WD ルーフ　デジタルミラー　輻射　オレンジ,818万円,2024(R06),1万km,なし,フロアMTモード付6AT,2400CC,2025-06-18T23:31:34.712409,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6282205980/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
RX,情報なし,300 Fスポーツ Pルーフ 赤革 全方位カメラ HUD PBドア,569.8万円,2021(R03),1.7万km,なし,フロアMTモード付6AT,2000CC,2025-06-18T23:31:34.715059,2025-06-18,23:31:34,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=LE_S008&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6364497315/index.html?TRCD=200002&RESTID=CS210610
